basy_yljgid,basy_caption,basy_yydj,flag
510000011284 ,巴州区曾口镇店子卫生院,未定级未定等,0
510000011286 ,巴州区梁永镇卫生院,未定级未定等,0
510000011288 ,巴中市巴州区曾口镇金碑卫生院,未定级未定等,0
510000011290 ,巴州区三江镇卫生院,未定级未定等,0
510000011292 ,巴州区曾口镇甘泉卫生院,未定级未定等,0
510000011306 ,巴州区鼎山镇果敢卫生院,未定级未定等,0
510000011318 ,巴州区回风社区卫生服务中心,未定级未定等,0
510000011320 ,通江县兴隆镇卫生院,未定级未定等,0
510000011322 ,通江县毛浴镇卫生院,未定级未定等,0
510000011324 ,通江县青峪镇卫生院,未定级未定等,0
510000011326 ,通江县民胜中心卫生院,未定级未定等,0
510000011328 ,通江县广纳中心卫生院,未定级未定等,0
510000011330 ,通江县铁佛中心卫生院,未定级未定等,0
510000011332 ,通江县麻石中心卫生院,未定级未定等,0
510000011334 ,通江县沙溪中心卫生院,未定级未定等,0
510000011336 ,通江县瓦室中心卫生院,未定级未定等,0
510000011338 ,通江县涪阳中心卫生院,未定级未定等,0
510000011340 ,通江县广纳镇东山卫生院,未定级未定等,0
510000011342 ,通江县洪口中心卫生院,未定级未定等,0
510000011344 ,通江县三溪镇卫生院,未定级未定等,0
510000011346 ,通江县诺江镇卫生院,未定级未定等,0
510000011348 ,通江县铁佛镇双泉卫生院,未定级未定等,0
510000011350 ,通江县铁佛镇文峰卫生院,未定级未定等,0
510000011352 ,通江县麻石镇云昙卫生院,未定级未定等,0
510000011354 ,通江县麻石镇三合卫生院,未定级未定等,0
510000011356 ,通江县春在镇卫生院,未定级未定等,0
510000011358 ,通江县至诚中心卫生院,未定级未定等,0
510000011360 ,通江县唱歌镇石林卫生院,未定级未定等,0
510000011362 ,通江县龙凤场镇卫生院,未定级未定等,0
510000011364 ,通江县唱歌镇芝苞卫生院,未定级未定等,0
510000011366 ,通江县洪口镇澌波卫生院,未定级未定等,0
510000011368 ,通江县松溪乡卫生院,未定级未定等,0
510000011372 ,通江县洪口镇董溪卫生院,未定级未定等,0
510000011374 ,通江县沙溪镇板凳卫生院,未定级未定等,0
510000011376 ,通江县沙溪镇文胜卫生院,未定级未定等,0
510000011378 ,通江县胜利乡卫生院,未定级未定等,0
510000011380 ,通江县永安中心卫生院,未定级未定等,0
510000011382 ,通江县泥溪镇卫生院,未定级未定等,0
510000011384 ,通江县永安镇沙坪卫生院,未定级未定等,0
510000011386 ,通江县烟溪镇卫生院,未定级未定等,0
510000011388 ,通江县铁溪中心卫生院,未定级未定等,0
510000011390 ,通江县空山镇卫生院,未定级未定等,0
510000011392 ,通江县长坪镇卫生院,未定级未定等,0
510000011394 ,通江县铁溪镇朱元卫生院,未定级未定等,0
510000011396 ,通江县两河口镇卫生院,未定级未定等,0
510000011398 ,通江县民胜镇大兴卫生院,未定级未定等,0
510000011400 ,通江县杨柏镇卫生院,未定级未定等,0
510000011402 ,通江县火炬镇卫生院,未定级未定等,0
510000011404 ,通江县火炬镇回林卫生院,未定级未定等,0
510000011406 ,通江县陈河镇卫生院,未定级未定等,0
510000011408 ,通江县涪阳镇草池卫生院,未定级未定等,0
510000011410 ,通江县新场镇卫生院,未定级未定等,0
510000011412 ,通江县诺水河镇铁厂卫生院,未定级未定等,0
510000011414 ,通江县板桥口镇卫生院,未定级未定等,0
510000011416 ,通江县诺水河中心卫生院,未定级未定等,0
510000011418 ,南江县南江镇中心卫生院,未定级未定等,0
510000011420 ,南江县小河中心卫生院,未定级未定等,0
510000011422 ,南江县沙河中心卫生院,未定级未定等,0
510000011424 ,南江县杨坝中心卫生院,未定级未定等,0
510000011426 ,南江县长赤中心卫生院,未定级未定等,0
510000011428 ,南江县下两中心卫生院,未定级未定等,0
510000011430 ,南江县上两中心卫生院,未定级未定等,0
510000011432 ,南江县乐坝镇中心卫生院,未定级未定等,0
510000011434 ,南江县正直中心卫生院,未定级未定等,0
510000011436 ,南江县大河中心卫生院,未定级未定等,0
510000011438 ,南江县光雾山镇中心卫生院,未定级未定等,0
510000011440 ,南江县赶场中心卫生院,未定级未定等,0
510000011442 ,南江县贵民中心卫生院,未定级未定等,0
510000011456 ,南江县赤溪镇卫生院,未定级未定等,0
510000011458 ,南江县燕山乡卫生院,未定级未定等,0
510000011460 ,南江县八庙镇卫生院,未定级未定等,0
510000011464 ,南江县高塔乡卫生院,未定级未定等,0
510000011466 ,南江县团结乡卫生院,未定级未定等,0
510000011468 ,南江县红光镇卫生院,未定级未定等,0
510000011470 ,南江县傅家乡卫生院,未定级未定等,0
510000011474 ,南江县红四乡卫生院,未定级未定等,0
510000011480 ,南江县天池镇卫生院,未定级未定等,0
510000011482 ,南江县侯家镇卫生院,未定级未定等,0
510000011486 ,南江县天池镇双桂卫生院,未定级未定等,0
510000011488 ,南江县凤仪乡卫生院,未定级未定等,0
510000011490 ,南江县朱公乡卫生院,未定级未定等,0
510000011494 ,南江县黑潭乡卫生院,未定级未定等,0
510000011496 ,南江县和平乡卫生院,未定级未定等,0
510000011498 ,南江县双流镇卫生院,未定级未定等,0
510000011504 ,南江县元潭镇卫生院,未定级未定等,0
510000011510 ,南江县高桥乡卫生院,未定级未定等,0
510000011512 ,南江县平岗乡卫生院,未定级未定等,0
510000011516 ,南江县仁和乡卫生院,未定级未定等,0
510000011520 ,南江县石滩乡卫生院,未定级未定等,0
510000011522 ,南江县关门乡卫生院,未定级未定等,0
510000011524 ,南江县兴马镇卫生院,未定级未定等,0
510000011530 ,南江县大河镇北极卫生院,未定级未定等,0
510000011532 ,南江县关路乡卫生院,未定级未定等,0
510000011534 ,南江县关田乡卫生院,未定级未定等,0
510000011536 ,南江县桥亭乡卫生院,未定级未定等,0
510000011538 ,南江县沙坝乡卫生院,未定级未定等,0
510000011542 ,南江县柳湾乡卫生院,未定级未定等,0
510000011546 ,南江县汇滩乡卫生院,未定级未定等,0
510000011548 ,南江县关坝镇卫生院,未定级未定等,0
510000011550 ,南江县寨坡乡卫生院,未定级未定等,0
510000011556 ,南江县坪河乡卫生院,未定级未定等,0
510000011564 ,南江县红岩乡卫生院,未定级未定等,0
510000011566 ,南江县公山镇流坝卫生院,未定级未定等,0
510000011574 ,平昌县江口中心卫生院,未定级未定等,0
510000011576 ,平昌县尖山卫生院,未定级未定等,0
510000011578 ,平昌县泻巴卫生院,未定级未定等,0
510000011580 ,平昌县荔枝卫生院,未定级未定等,0
510000011582 ,平昌县华严卫生院,未定级未定等,0
510000011584 ,平昌县响滩镇中心卫生院,未定级未定等,0
510000011586 ,平昌县金龙卫生院,未定级未定等,0
510000011588 ,平昌县大寨镇中心卫生院,未定级未定等,0
510000011590 ,平昌县南风卫生院,未定级未定等,0
510000011592 ,平昌县元沱卫生院,未定级未定等,0
510000011594 ,平昌县福申卫生院,未定级未定等,0
510000011596 ,平昌县六门卫生院,未定级未定等,0
510000011598 ,平昌县黑水卫生院,未定级未定等,0
510000011600 ,平昌县西兴镇中心卫生院,未定级未定等,0
510000011602 ,平昌县佛楼镇卫生院,未定级未定等,0
510000011604 ,平昌县高峰卫生院,未定级未定等,0
510000011606 ,平昌县宝坪卫生院,未定级未定等,0
510000011608 ,平昌县龙岗镇中心卫生院,未定级未定等,0
510000011610 ,平昌县土垭镇卫生院,未定级未定等,0
510000011612 ,平昌县白衣镇中心卫生院,未定级未定等,0
510000011614 ,平昌县岳家镇卫生院,未定级未定等,0
510000011616 ,平昌县磴子卫生院,未定级未定等,0
510000011618 ,平昌县涵水镇卫生院,未定级未定等,0
510000011620 ,平昌县长垭卫生院,未定级未定等,0
510000011622 ,平昌县元石卫生院,未定级未定等,0
510000011624 ,平昌县兰草镇中心卫生院,未定级未定等,0
510000011626 ,平昌县驷马镇中心卫生院,未定级未定等,0
510000011628 ,平昌县青云镇卫生院,未定级未定等,0
510000011630 ,平昌县粉壁镇卫生院,未定级未定等,0
510000011632 ,平昌县澌岸乡卫生院,未定级未定等,0
510000011634 ,平昌县坦溪镇卫生院,未定级未定等,0
510000011636 ,平昌县元山镇中心卫生院,未定级未定等,0
510000011638 ,平昌县土兴镇中心卫生院,未定级未定等,0
510000011640 ,平昌县风凉卫生院,未定级未定等,0
510000011642 ,平昌县张公卫生院,未定级未定等,0
510000011644 ,平昌县灵山镇卫生院,未定级未定等,0
510000011646 ,平昌县云台镇中心卫生院,未定级未定等,0
510000011648 ,平昌县三十二梁镇卫生院,未定级未定等,0
510000011650 ,平昌县板庙乡中心卫生院,未定级未定等,0
510000011652 ,平昌县青凤镇卫生院,未定级未定等,0
510000011654 ,平昌县邱家镇中心卫生院,未定级未定等,0
510000011656 ,平昌县澌滩卫生院,未定级未定等,0
510000011658 ,平昌县鹿鸣卫生院,未定级未定等,0
510000011660 ,平昌县笔山镇中心卫生院,未定级未定等,0
510000011662 ,平昌县泥龙镇卫生院,未定级未定等,0
510000011664 ,平昌县岩口乡卫生院,未定级未定等,0
510000011666 ,平昌县千秋卫生院,未定级未定等,0
510000011668 ,平昌县凤凰卫生院,未定级未定等,0
510000011670 ,平昌县马鞍卫生院,未定级未定等,0
510000011672 ,平昌县镇龙镇中心卫生院,未定级未定等,0
510000011676 ,平昌县望京镇中心卫生院,未定级未定等,0
510000011678 ,平昌县江家口镇卫生院,未定级未定等,0
510000011680 ,平昌县民兴卫生院,未定级未定等,0
510000011682 ,平昌县喜神乡卫生院,未定级未定等,0
510000011684 ,平昌县新庙卫生院,未定级未定等,0
510000011686 ,平昌县得胜镇中心卫生院,未定级未定等,0
510000011688 ,平昌县五木乡卫生院,未定级未定等,0
510000011690 ,平昌县高升卫生院,未定级未定等,0
510000011692 ,平昌县双鹿卫生院,未定级未定等,0
510000011694 ,平昌县雷山卫生院,未定级未定等,0
510000011698 ,资阳市雁江区丰裕镇中心卫生院,未定级未定等,0
510000011700 ,资阳市雁江区祥符镇中心卫生院,未定级未定等,0
510000011702 ,资阳市雁江区中和镇中心卫生院,未定级未定等,0
510000011704 ,资阳市雁江区保和镇中心卫生院,未定级未定等,0
510000011706 ,资阳市雁江区小院镇中心卫生院,未定级未定等,0
510000011708 ,资阳市雁江区伍隍镇中心卫生院,未定级未定等,0
510000011710 ,资阳市雁江区南津镇中心卫生院,未定级未定等,0
510000011716 ,资阳市雁江区老君镇卫生院,未定级未定等,0
510000011722 ,资阳市雁江区东峰镇卫生院,未定级未定等,0
510000011724 ,资阳市雁江区宝台镇卫生院,未定级未定等,0
510000011726 ,资阳市雁江区丹山镇中心卫生院,未定级未定等,0
510000011728 ,资阳市雁江区丹山镇中心卫生院第二分院,未定级未定等,0
510000011730 ,资阳市雁江区丹山镇中心卫生院第一分院,未定级未定等,0
510000011732 ,资阳市雁江区清水镇卫生院,未定级未定等,0
510000011736 ,资阳市雁江区堪嘉镇卫生院,未定级未定等,0
510000011738 ,资阳市雁江区丰裕镇中心卫生院第二分院,未定级未定等,0
510000011740 ,资阳市雁江区迎接镇卫生院,未定级未定等,0
510000011742 ,资阳市雁江区丰裕镇中心卫生院第一分院,未定级未定等,0
510000011746 ,资阳市雁江区石岭镇卫生院,未定级未定等,0
510000011748 ,资阳市雁江区临江镇卫生院,未定级未定等,0
510000011752 ,安岳县永清镇中心卫生院,未定级未定等,0
510000011756 ,安岳县通贤镇中心卫生院,未定级未定等,0
510000011758 ,安岳县龙台镇中心卫生院（安岳县第四人民医院）,未定级未定等,0
510000011760 ,安岳县石羊镇中心卫生院,未定级未定等,0
510000011762 ,安岳县李家镇中心卫生院,未定级未定等,0
510000011764 ,安岳县兴隆镇中心卫生院,未定级未定等,0
510000011766 ,安岳县镇子镇中心卫生院,未定级未定等,0
510000011768 ,安岳县周礼镇中心卫生院,未定级未定等,0
510000011770 ,安岳县驯龙镇中心卫生院,未定级未定等,0
510000011772 ,安岳县岳阳镇中心卫生院,未定级未定等,0
510000011774 ,安岳县协和乡卫生院,未定级未定等,0
510000011776 ,安岳县天林镇卫生院,未定级未定等,0
510000011778 ,安岳县鱼龙乡卫生院,未定级未定等,0
510000011782 ,安岳县横庙乡卫生院,未定级未定等,0
510000011784 ,安岳县清流乡卫生院,未定级未定等,0
510000011786 ,安岳县岳源乡卫生院,未定级未定等,0
510000011788 ,安岳县东胜乡卫生院,未定级未定等,0
510000011790 ,安岳县高升乡卫生院,未定级未定等,0
510000011792 ,安岳县两板桥镇卫生院,未定级未定等,0
510000011796 ,安岳县白水乡卫生院,未定级未定等,0
510000011798 ,安岳县姚市镇卫生院,未定级未定等,0
510000011800 ,安岳县毛家镇卫生院,未定级未定等,0
510000011802 ,安岳县岳新乡卫生院,未定级未定等,0
510000011804 ,安岳县偏岩乡卫生院,未定级未定等,0
510000011806 ,安岳县林凤镇卫生院,未定级未定等,0
510000011808 ,安岳县文化镇卫生院,未定级未定等,0
510000011810 ,安岳县来凤乡卫生院,未定级未定等,0
510000011812 ,安岳县长河源镇卫生院,未定级未定等,0
510000011814 ,安岳县悦来乡卫生院,未定级未定等,0
510000011816 ,安岳县团结乡卫生院,未定级未定等,0
510000011818 ,安岳县八庙乡卫生院,未定级未定等,0
510000011820 ,安岳县天马乡卫生院,未定级未定等,0
510000011822 ,安岳县华严镇卫生院,未定级未定等,0
510000011824 ,安岳县大埝乡卫生院,未定级未定等,0
510000011826 ,安岳县坪河乡卫生院,未定级未定等,0
510000011828 ,安岳县乾龙乡卫生院,未定级未定等,0
510000011830 ,安岳县白塔寺乡卫生院,未定级未定等,0
510000011832 ,安岳县人和乡卫生院,未定级未定等,0
510000011834 ,安岳县顶新乡卫生院,未定级未定等,0
510000011836 ,安岳县瑞云乡卫生院,未定级未定等,0
510000011838 ,安岳县护龙镇卫生院,未定级未定等,0
510000011840 ,安岳县石鼓乡卫生院,未定级未定等,0
510000011842 ,安岳县大平乡卫生院,未定级未定等,0
510000011844 ,安岳县永顺镇卫生院,未定级未定等,0
