,basy_zyzd_jbbm_for_str_9,basy_yydj,HAOCAI-9-only_disease-E,JCJY-9-only_disease-E,YP-9-only_disease-E,ZFY-9-only_disease-E,记录条数-9-only_disease
1303,C19.x00x0,6,9016.251842105263,8061.835263157895,4601.1371052631575,33906.913157894734,38
1310,C20.x00,2,7537.049565217392,3759.9608695652178,6896.792608695652,25059.15304347826,23
1311,C20.x00,3,4433.723086419754,4550.576172839506,4222.708024691357,20998.135555555556,81
1312,C20.x00,4,2496.1237974683545,4861.059578059071,5627.770843881856,22096.445021097046,237
1313,C20.x00,5,6936.485384615385,6337.263000000001,3829.6371153846153,26120.728115384612,260
1314,C20.x00,6,10032.446817248461,7990.1149691991795,5581.381889117043,36011.31127994524,1461
1323,C21.801,6,8344.286666666665,8552.322424242424,5283.814242424242,34945.06272727273,33
1327,C22.000,4,1065.1780952380952,5807.499523809524,5830.210476190476,32548.213333333333,21
1328,C22.000,5,6279.505789473685,5705.369298245614,4110.731754385964,24320.42894736842,57
1329,C22.000,6,9211.87588162762,6466.5746609124535,6525.544204685573,36754.32503082614,811
1338,C22.100,6,8632.252945205479,7945.670616438356,6966.368767123287,35331.45376712329,146
1342,C22.101M8,6,7873.2038095238095,5787.478095238095,5905.477619047619,28154.861904761903,21
1347,C22.900,1,7562.710704225352,1925.3647887323943,7068.453098591549,20642.97,71
1349,C22.900,3,1608.1368085106385,3949.707872340425,5312.099574468085,16749.01425531915,47
1350,C22.900,4,2330.544857142857,4447.9685714285715,6854.062142857142,18862.775142857143,70
