,医院类型,basy_zyzd_jbbm,basy_yydj,耗材费,count
3567,其他,急性梗阻性喉炎[哮吼]和会厌炎,二级未评等,727.0,1
3568,其他,急性梗阻性喉炎[哮吼]和会厌炎,二级甲等,587.6771428571428,7
3569,其他,急性梗阻性喉炎[哮吼]和会厌炎,未评级未评等,311.76,3
3570,其他,急性淋巴结炎,一级未评等,256.5,1
3571,其他,急性淋巴结炎,一级甲等,287.85,2
3572,其他,急性淋巴结炎,三级乙等,480.3206349206349,63
3573,其他,急性淋巴结炎,三级未评等,579.1533333333333,18
3574,其他,急性淋巴结炎,三级甲等,657.5616788321167,274
3575,其他,急性淋巴结炎,二级乙等,447.3911111111112,9
3576,其他,急性淋巴结炎,二级未评等,458.5075,4
3577,其他,急性淋巴结炎,二级甲等,340.36380952380955,21
3578,其他,急性淋巴结炎,未评级未评等,329.23,6
3579,其他,急性甲型肝炎,三级未评等,237.26,1
3580,其他,急性甲型肝炎,三级甲等,418.367,10
3581,其他,急性甲型肝炎,二级甲等,245.29,1
3582,其他,急性细支气管炎,一级未评等,333.14285714285717,7
3583,其他,急性细支气管炎,一级甲等,220.12,1
3584,其他,急性细支气管炎,三级乙等,346.63614583333333,96
3585,其他,急性细支气管炎,三级未评等,330.32976190476194,42
3586,其他,急性细支气管炎,三级甲等,395.21758620689656,319
3587,其他,急性细支气管炎,二级乙等,263.326,5
3588,其他,急性细支气管炎,二级未评等,290.50857142857143,7
3589,其他,急性细支气管炎,二级甲等,295.4500917431193,109
3590,其他,急性细支气管炎,未评级未评等,286.3718181818182,11
3591,其他,急性而短暂的精神病性障碍,三级乙等,222.76,2
3592,其他,急性而短暂的精神病性障碍,三级甲等,459.38944444444445,18
3593,其他,急性肾小管-间质肾炎	,一级未评等,451.52000000000004,13
3594,其他,急性肾小管-间质肾炎	,一级甲等,323.4,2
3595,其他,急性肾小管-间质肾炎	,三级乙等,546.0449180327869,122
3596,其他,急性肾小管-间质肾炎	,三级未评等,665.9835185185185,54
3597,其他,急性肾小管-间质肾炎	,三级甲等,539.511641025641,585
3598,其他,急性肾小管-间质肾炎	,二级乙等,1101.45,6
3599,其他,急性肾小管-间质肾炎	,二级未评等,471.85999999999996,9
3600,其他,急性肾小管-间质肾炎	,二级甲等,412.96181818181816,33
3601,其他,急性肾小管-间质肾炎	,未评级未评等,332.615,10
3602,其他,急性肾炎综合征,一级甲等,228.0,1
3603,其他,急性肾炎综合征,三级乙等,3309.79,4
3604,其他,急性肾炎综合征,三级未评等,396.6033333333333,3
3605,其他,急性肾炎综合征,三级甲等,466.2493877551021,49
3606,其他,急性肾炎综合征,未评级未评等,7262.355,4
3607,其他,急性肾衰竭	,一级未评等,408.94,2
3608,其他,急性肾衰竭	,一级甲等,1889.9825,4
3609,其他,急性肾衰竭	,三级乙等,1955.521,280
3610,其他,急性肾衰竭	,三级未评等,1497.13375,80
3611,其他,急性肾衰竭	,三级甲等,2781.441907172996,1185
3612,其他,急性肾衰竭	,二级乙等,938.2042857142858,21
3613,其他,急性肾衰竭	,二级未评等,425.28333333333336,9
3614,其他,急性肾衰竭	,二级甲等,1230.5657575757575,66
3615,其他,急性肾衰竭	,未评级未评等,1401.3791666666666,12
3616,其他,急性胰腺炎,一级乙等,3386.9,1
3617,其他,急性胰腺炎,一级未评等,403.2823287671233,73
3618,其他,急性胰腺炎,一级甲等,318.49757575757576,33
3619,其他,急性胰腺炎,三级乙等,766.7251244746201,3093
3620,其他,急性胰腺炎,三级未评等,1171.3288794567063,1178
3621,其他,急性胰腺炎,三级甲等,1594.8290107013627,12989
3622,其他,急性胰腺炎,二级乙等,479.5414937759336,241
3623,其他,急性胰腺炎,二级未评等,455.41938775510204,49
3624,其他,急性胰腺炎,二级甲等,513.7257466529352,971
3625,其他,急性胰腺炎,未评级未评等,450.14893129770996,131
3626,其他,急性阑尾炎,一级乙等,982.3865517241379,58
3627,其他,急性阑尾炎,一级未评等,1064.9984862385322,436
3628,其他,急性阑尾炎,一级甲等,983.8134710743801,363
3629,其他,急性阑尾炎,三级乙等,1416.7098591718104,16687
3630,其他,急性阑尾炎,三级未评等,1396.2489557683539,4386
3631,其他,急性阑尾炎,三级甲等,1818.553413130432,33251
3632,其他,急性阑尾炎,二级乙等,1178.597434238896,2319
3633,其他,急性阑尾炎,二级未评等,976.7683558558559,444
3634,其他,急性阑尾炎,二级甲等,1330.6619601291904,8979
3635,其他,急性阑尾炎,未评级未评等,931.4942757936508,3024
3636,其他,急性鼻咽炎[感冒],一级乙等,286.5,1
3637,其他,急性鼻咽炎[感冒],三级乙等,266.0,2
3638,其他,急性鼻咽炎[感冒],三级甲等,695.4282352941177,17
3639,其他,急性鼻咽炎[感冒],二级甲等,231.335,2
3640,其他,急性鼻咽炎[感冒],未评级未评等,338.545,2
3641,其他,急性鼻窦炎,一级乙等,331.0,2
3642,其他,急性鼻窦炎,一级未评等,452.15000000000003,6
3643,其他,急性鼻窦炎,三级乙等,563.4436000000001,25
3644,其他,急性鼻窦炎,三级未评等,369.7405,20
3645,其他,急性鼻窦炎,三级甲等,1063.5058677685952,121
3646,其他,急性鼻窦炎,二级乙等,662.4583333333334,6
3647,其他,急性鼻窦炎,二级未评等,488.58666666666664,3
3648,其他,急性鼻窦炎,二级甲等,457.11538461538464,13
3649,其他,急性鼻窦炎,未评级未评等,411.175,10
3650,其他,急进型肾炎综合征,三级乙等,7335.1025,4
3651,其他,急进型肾炎综合征,三级未评等,1833.835,2
3652,其他,急进型肾炎综合征,三级甲等,12734.148775510204,49
3653,其他,性别不清和假两性畸形,三级甲等,2279.8759999999997,5
3654,其他,"性功能障碍,非由器质性障碍或疾病引起",三级甲等,11194.806666666665,12
3655,其他,"性功能障碍,非由器质性障碍或疾病引起",二级未评等,306.0,1
3656,其他,性身份障碍,三级甲等,2133.306666666667,3
3657,其他,恢复期,一级未评等,415.60375000000005,56
3658,其他,恢复期,三级乙等,621.8702962962964,135
3659,其他,恢复期,三级未评等,2156.3649537037036,648
3660,其他,恢复期,三级甲等,1263.647643097643,297
3661,其他,恢复期,二级乙等,373.625,8
3662,其他,恢复期,二级未评等,2875.341632653061,49
3663,其他,恢复期,二级甲等,636.9711111111111,117
3664,其他,恢复期,未评级未评等,5771.403611111111,36
3665,其他,恶心和呕吐,三级乙等,309.16375,8
3666,其他,恶心和呕吐,三级未评等,242.28500000000003,4
3667,其他,恶心和呕吐,三级甲等,590.2571084337349,83
3668,其他,恶心和呕吐,未评级未评等,624.0,1
3669,其他,恶性疟原虫疟疾,三级乙等,206.64,1
3670,其他,恶性疟原虫疟疾,三级甲等,495.875,10
3671,其他,恶性肿瘤个人史,一级未评等,548.076,25
3672,其他,恶性肿瘤个人史,三级乙等,409.235,4
3673,其他,恶性肿瘤个人史,三级未评等,1406.9399999999998,3
3674,其他,恶性肿瘤个人史,三级甲等,799.9016666666666,6
3675,其他,恶性肿瘤个人史,二级乙等,564.65,1
3676,其他,恶性肿瘤个人史,二级未评等,801.23,2
3677,其他,恶性肿瘤个人史,二级甲等,805.1283333333334,6
3678,其他,恶性肿瘤个人史,未评级未评等,378.043,10
3679,其他,恶性肿瘤治疗后的随诊检查,三级乙等,346.3425852272727,352
3680,其他,恶性肿瘤治疗后的随诊检查,三级未评等,301.58000000000004,126
3681,其他,恶性肿瘤治疗后的随诊检查,三级甲等,421.89416716064017,1687
3682,其他,恶性肿瘤治疗后的随诊检查,二级乙等,397.9,4
3683,其他,恶性肿瘤治疗后的随诊检查,二级未评等,289.625,2
3684,其他,恶性肿瘤治疗后的随诊检查,二级甲等,297.0896052631579,76
3685,其他,恶性肿瘤治疗后的随诊检查,未评级未评等,277.04887323943666,71
3686,其他,恶病质,一级未评等,394.4433333333333,3
3687,其他,恶病质,一级甲等,280.76,1
3688,其他,恶病质,三级乙等,417.34933333333333,15
3689,其他,恶病质,三级未评等,795.74,2
3690,其他,恶病质,三级甲等,1234.9709090909091,33
3691,其他,恶病质,二级乙等,404.1985714285714,7
3692,其他,恶病质,二级未评等,248.2,1
3693,其他,恶病质,二级甲等,322.25166666666667,6
3694,其他,恶病质,未评级未评等,508.52250000000004,16
3695,其他,"惊厥,不可归类在他处者",一级甲等,245.005,2
3696,其他,"惊厥,不可归类在他处者",三级乙等,398.8254166666666,24
3697,其他,"惊厥,不可归类在他处者",三级未评等,377.3534375,64
3698,其他,"惊厥,不可归类在他处者",三级甲等,359.7264821428571,560
3699,其他,"惊厥,不可归类在他处者",二级乙等,231.1725,4
3700,其他,"惊厥,不可归类在他处者",二级未评等,480.5,2
3701,其他,"惊厥,不可归类在他处者",二级甲等,260.605625,16
3702,其他,"惊厥,不可归类在他处者",未评级未评等,259.58,1
3703,其他,慢性单纯性苔癣和痒疹,一级乙等,329.01,1
3704,其他,慢性单纯性苔癣和痒疹,三级乙等,325.39,2
3705,其他,慢性单纯性苔癣和痒疹,三级甲等,416.55595238095236,42
3706,其他,慢性单纯性苔癣和痒疹,二级乙等,890.0,1
3707,其他,慢性单纯性苔癣和痒疹,二级未评等,619.25,4
3708,其他,慢性单纯性苔癣和痒疹,未评级未评等,205.94,1
3709,其他,慢性喉炎和喉气管炎,三级乙等,515.8825,4
3710,其他,慢性喉炎和喉气管炎,三级未评等,1877.21,1
3711,其他,慢性喉炎和喉气管炎,三级甲等,945.5353846153847,26
3712,其他,慢性喉炎和喉气管炎,二级甲等,436.40999999999997,2
3713,其他,慢性暴露于非电离辐射下引起的皮肤改变,三级乙等,503.22200000000004,5
3714,其他,慢性暴露于非电离辐射下引起的皮肤改变,三级未评等,721.205,8
3715,其他,慢性暴露于非电离辐射下引起的皮肤改变,三级甲等,1472.7000970873787,103
3716,其他,慢性暴露于非电离辐射下引起的皮肤改变,二级乙等,263.93,1
3717,其他,慢性暴露于非电离辐射下引起的皮肤改变,二级甲等,366.79,1
3718,其他,慢性暴露于非电离辐射下引起的皮肤改变,未评级未评等,2315.5535714285716,14
3719,其他,慢性病毒性肝炎,一级未评等,200.91,1
3720,其他,慢性病毒性肝炎,三级乙等,1447.5204385964912,114
3721,其他,慢性病毒性肝炎,三级未评等,1296.0690625,32
3722,其他,慢性病毒性肝炎,三级甲等,1273.5624517593644,881
3723,其他,慢性病毒性肝炎,二级乙等,356.4,1
3724,其他,慢性病毒性肝炎,二级未评等,329.85833333333335,6
3725,其他,慢性病毒性肝炎,二级甲等,401.89190476190475,21
3726,其他,慢性病毒性肝炎,未评级未评等,216.93,1
3727,其他,慢性缺血性心脏病,一级未评等,348.9190410958904,146
3728,其他,慢性缺血性心脏病,一级甲等,864.6810869565218,46
3729,其他,慢性缺血性心脏病,三级乙等,2621.5505391868,16970
3730,其他,慢性缺血性心脏病,三级未评等,3229.375109949924,4593
3731,其他,慢性缺血性心脏病,三级甲等,3158.62237896548,46495
3732,其他,慢性缺血性心脏病,二级乙等,1338.4171666666666,540
3733,其他,慢性缺血性心脏病,二级未评等,641.9010752688172,186
3734,其他,慢性缺血性心脏病,二级甲等,1816.078316062176,3860
3735,其他,慢性缺血性心脏病,未评级未评等,623.341855500821,609
3736,其他,"慢性肝炎,不可归类在他处者",三级乙等,413.95714285714286,7
3737,其他,"慢性肝炎,不可归类在他处者",三级未评等,237.27,1
3738,其他,"慢性肝炎,不可归类在他处者",三级甲等,1301.0104166666667,24
3739,其他,"慢性肝炎,不可归类在他处者",二级未评等,221.6,1
3740,其他,慢性肾小管-间质肾炎	,三级乙等,370.59999999999997,3
3741,其他,慢性肾小管-间质肾炎	,三级甲等,470.21,14
3742,其他,慢性肾小管-间质肾炎	,未评级未评等,212.0,1
3743,其他,慢性肾炎综合征	,三级乙等,807.6316666666667,12
3744,其他,慢性肾炎综合征	,三级未评等,687.89,2
3745,其他,慢性肾炎综合征	,三级甲等,1164.402327586207,928
3746,其他,慢性肾炎综合征	,二级未评等,301.13,1
3747,其他,慢性肾炎综合征	,二级甲等,883.96,5
3748,其他,慢性肾炎综合征	,未评级未评等,494.61,2
3749,其他,慢性肾病	,一级乙等,1180.0,1
3750,其他,慢性肾病	,一级未评等,1999.4793604651163,172
3751,其他,慢性肾病	,一级甲等,3578.466428571428,294
3752,其他,慢性肾病	,三级乙等,1586.007885764499,5690
3753,其他,慢性肾病	,三级未评等,1990.8537118523775,1409
3754,其他,慢性肾病	,三级甲等,2093.7934485088745,22198
3755,其他,慢性肾病	,二级乙等,1597.6151047619048,525
3756,其他,慢性肾病	,二级未评等,1909.801,1420
3757,其他,慢性肾病	,二级甲等,2124.778999428245,1749
3758,其他,慢性肾病	,未评级未评等,1206.966835106383,376
3759,其他,慢性鼻炎、鼻咽炎和咽炎,一级乙等,484.5333333333333,6
3760,其他,慢性鼻炎、鼻咽炎和咽炎,一级未评等,1332.3000000000002,1
3761,其他,慢性鼻炎、鼻咽炎和咽炎,一级甲等,241.8,1
3762,其他,慢性鼻炎、鼻咽炎和咽炎,三级乙等,822.53179331307,329
3763,其他,慢性鼻炎、鼻咽炎和咽炎,三级未评等,1657.1961666666668,120
3764,其他,慢性鼻炎、鼻咽炎和咽炎,三级甲等,1557.156182795699,930
3765,其他,慢性鼻炎、鼻咽炎和咽炎,二级乙等,1718.2947142857145,70
3766,其他,慢性鼻炎、鼻咽炎和咽炎,二级未评等,1256.6561825726142,241
3767,其他,慢性鼻炎、鼻咽炎和咽炎,二级甲等,709.717894736842,57
3768,其他,慢性鼻炎、鼻咽炎和咽炎,未评级未评等,677.0611764705883,17
3769,其他,慢性鼻窦炎,一级乙等,322.40923076923076,26
3770,其他,慢性鼻窦炎,一级未评等,780.1891390728476,151
3771,其他,慢性鼻窦炎,一级甲等,592.9882258064515,62
3772,其他,慢性鼻窦炎,三级乙等,901.8272845042352,4014
3773,其他,慢性鼻窦炎,三级未评等,1431.7823175542408,1014
3774,其他,慢性鼻窦炎,三级甲等,1626.3567555040556,12082
3775,其他,慢性鼻窦炎,二级乙等,927.346455479452,584
3776,其他,慢性鼻窦炎,二级未评等,1318.5124777448073,674
3777,其他,慢性鼻窦炎,二级甲等,768.6885900570497,1227
3778,其他,慢性鼻窦炎,未评级未评等,446.273446969697,264
3779,其他,成人人格和行为障碍,三级甲等,242.81,1
3780,其他,成人型呼吸窘迫综合征,一级未评等,384.23,1
3781,其他,成人型呼吸窘迫综合征,三级乙等,1600.6179069767443,43
3782,其他,成人型呼吸窘迫综合征,三级未评等,1529.1513333333335,15
3783,其他,成人型呼吸窘迫综合征,三级甲等,3157.4122540983603,244
3784,其他,成人型呼吸窘迫综合征,二级乙等,523.04,8
3785,其他,成人型呼吸窘迫综合征,二级未评等,346.53,2
3786,其他,成人型呼吸窘迫综合征,二级甲等,843.9254545454546,33
3787,其他,成人型呼吸窘迫综合征,未评级未评等,516.5244444444445,9
3788,其他,成人骨软化症,三级甲等,1530.2766666666666,3
3789,其他,成熟T/NK细胞淋巴瘤,三级乙等,863.8456521739131,23
3790,其他,成熟T/NK细胞淋巴瘤,三级未评等,2041.205714285714,7
3791,其他,成熟T/NK细胞淋巴瘤,三级甲等,2273.4434432234434,273
3792,其他,成熟T/NK细胞淋巴瘤,二级乙等,761.48,1
3793,其他,成熟T/NK细胞淋巴瘤,二级甲等,345.15999999999997,2
3794,其他,成纤维细胞疾患,一级乙等,2147.57,1
3795,其他,成纤维细胞疾患,一级未评等,463.7322222222222,9
